x,y,labels,Headline
8.256684,2.5198445,151,කොවිඩ් මර්දන වැඩපිළිවෙළ සම්බන්ධයෙන් විවිධ අදහස් 
4.099855,1.2980717,76,විදෙස්ගත වන ශ්රි ලාංකික ශ්රමිකයන් සඳහා රැපිඩ් පී.සී.ආර් පරීක්ෂණ ගුවන්තොටුපොළේ දී
7.5906906,3.7305665,190,විමුක්ති කුමාරතුංග දේශපාලනය ගැන කියූ කතාව
12.027566,6.6483107,246,දුම්රිය වැඩ වර්ජනය ඇරඹෙයි
13.479315,5.518416,183,පළාත් අතර සංචරණ සීමා දැඩි වෙයි - 364ක් ආපසු හරවා යැවෙයි
6.217796,6.7025485,35,ඉන්දීය නිදහස් උළෙලේදී ඔලිම්පික් ශූරයන්ට උපහාර
4.7079253,1.2590327,76,හිටපු ආණ්ඩුකාර එම්.එල්.ඒ.එම්. හිස්බුල්ලා දෙවන දිනටත් පාස්කු කොමිසමේ පොලිස් ඒකකයට
5.967024,6.6710114,35,ක්රිකට් ක්රීඩක කුසල් මෙන්ඩිස්ට ඉතිරි ලක්ෂ 8 ගෙවන්නැයි නියෝග 
7.5100274,0.430781,268,කොරෝනා මරණ ආදාහන ගැසට් නිවේදනයට එරෙහිව පෙත්සම් කල් යයි
13.450539,5.7344036,183,මං තීරු නීතිය අද සිට 
11.615457,4.8255897,308,පොල් මිල සීයට නගී !
11.548572,4.6248283,308,පොල් සඳහා පාලන මිලක් ?
11.635404,4.854573,308,ඉහළගිය වෙළඳපොලේ පොල් මිල 
7.5122304,0.31697604,268,චම්පික රණවකට එරෙහි නඩුවේ ඉදිරි පියවර සළකා බැලීම 29 වනදාට කල් යයි
8.215426,2.5501382,151,විස්ස ගැන දේශපාලන පක්ෂ පළ කළ අදහස් 
7.867852,2.0165174,187,රජයේ නිලධාරීන්ට ප්රසිද්ධියේ දොස් නැගූ පාර්ලිමේන්තු මන්ත්රී තිස්ස කුට්ටිආරච්චි 
7.82707,3.605193,190,පොල් මිල ගැන කතා කරන්න පොල් ගසකට නැගුනු රාජ්ය ඇමති 
8.000883,2.5579479,151,20 ගැන පක්ෂ විපක්ෂ අදහස් 
7.2274904,4.3855906,190,අනුන්ගේ කුණු තමන් භාර නොගන්නා බව විපක්ෂ නායක කියයි 
13.428789,5.462562,183,මංතීරු නීතිය කඩකරන පුද්ගලයන් උපදෙස් පංති සදහා කැඳවයි 
8.534251,4.3772955,278,මත්කුඩු පාලනය කිරීමට රජය ගෙනයන වැඩපිළිවෙළ සතුටුදායකයි - කාදිනල් හිමි 
10.384492,3.8700497,283,කඩා වැටුණු බූවැලිකඩ ගොඩනැගිල්ලට අනුමැතිය හිමිවූ තැන ? 
11.325454,8.532992,28,Update : ගිනි අවි සමග ලේකම්වරයෙකුගේ ආරක්ෂකයෙකු අත්අඩංගුවට
9.776217,3.7442813,283,රණතුංගගෙන් මාධ්යයට තර්ජනයක් ?
7.6043644,3.519068,190,කලබලෙන් කල හොරකම
11.180986,8.245952,28,රවිරාජ් ඝාතනය මහාධිකරණයට
7.873152,0.3787519,268,පිල්ලෙයාන්ගේ ඇප අයදුම ප්රතික්ෂේප වෙයි
8.330606,4.569738,278,﻿බලය ඇති බව ජනතාව හරහා පෙන්වා දිය යුතුයි
4.198375,1.1320034,76,සුනඛයා මුරට තබා සිදුකළ අපූරු සොරකම (සී සී ටි වී දර්ශන සහිතයි)
10.583083,2.776233,316,දියවන්නාවේ හින්දි ප්රශ්නය
9.976657,3.5887346,283,"පිටකොටුවෙන් ඇපල්, දොඩම් ගන්නව ද ?"
8.154156,2.4081223,151,සැබෑ අදහස් විමසීම අවශ්යයි
8.239779,4.566368,278,ජනතා කැමැත්තෙන් පාර්ලිමේන්තුවට යා යුතුයි
9.807659,3.6705682,283,මිහිදන් කළ දැරියගේ සිරුරට මොකද වුනේ ?
4.2802734,1.2018661,76,චාවකච්චේරියේ පුපුරණ ද්රව්ය ගැන පරීක්ෂණ ටී.අයි.ඩ්.යට
9.743937,3.284725,316,දැන්ම බලය බෙදන්න එපාලු
7.4467826,0.6604003,268,ජාතික ආණ්ඩුව නීතිවිරෝධී බවට ශ්රේෂ්ඨාධිකරණයට පෙත්සමක්
7.7808795,2.0505059,187,ඇමති ජෝන්ටත් ප්රශ්නයක්
13.369312,1.1156398,291,අම්පාරේ පාලමක් යටින් තරුණයෙකුගේ මළ සිරුරක්
7.586604,1.5978779,187,ලාල්කාන්තගෙන් හෙළිදරව්වක්
7.412801,3.9257083,190,මහින්ද යුතුකමක් හෙළි කරයි
7.680237,1.9587473,187,ලක්ෂ්මන් යාපාට විරෝධය - ලලිත් දිසානායකට හූ හඩ
8.520397,4.5999475,278,වර්තමානයේ අවශ්ය රට ගොඩනැගීමයි
10.34783,2.9181993,316,රැහේ අය සමඟ ඉන්න ලැබීම ආඩම්බරයක්
11.255172,8.211242,28,Update : වරායේ වර්ජනය දුරදිග යයි
7.0102634,3.4782877,278,නිදහස් පක්ෂයට ජන වරමක් නැහැ
10.837488,2.4829178,320,විදුලිය විසන්දිවු පසු දියණියකට බාප්පා කරපු දේ
11.727424,4.62355,308,සහල් නිෂ්පාදකයන්ට සහ මෝල් හිමියන්ට උපරිම මිලක් - ගැසට් නිවේදනය නිකුත් කෙරේ 
7.284926,4.20058,190,සතොසෙන් විගණන වාර්තාවක් කැඳවන බව ඇමති බන්දුල කියයි
11.881773,5.124991,308,කොළඹ කොටස් වෙලඳපොලේ වර්ධනයක්
4.595534,1.293477,76,දිවංගත ඩී.ඒ. රාජපක්ෂගේ 53 වන ගුණසමරුව අගමැතිගේ ප්රධානත්වයෙන් 
4.0400434,1.3310875,76,දඹුල්ල ආර්ථික මධ්යස්ථානයේ අහඹු ලෙස පී.සී.ආර්. පරීක්ෂණ
9.868992,3.6812901,283,කොවිඩ් මරණ ආදාහනයද ? භූමදානයද ? 
4.1784797,1.2752119,76,පී.සී.ආර්. කරන්නැයි ඉල්ලා රැඳවියන් පිරිසක් කළ විරෝධතාව අවසන් 
9.539681,3.7071571,283,දුමින්ද නිදහස් කළ යුත්තේ ඇයි?
4.1237087,1.3142649,76,මුල්ලේරියාවේ පී.සී.ආර්. පරීක්ෂණ යළිත් අඩාලයි 
13.877687,9.849623,233,නුගේගොඩ ප්රදේශයේ රිය අනතුරකින් දෙදෙනෙකු ජීවිතක්ෂයට
11.547374,4.5561247,308,මුහුණු ආවරණවලට සහතික මිලක් සඳහා ආනයනකරුවන් සහ නිෂ්පාදකයින් එකඟ වෙයි
4.062344,0.9951651,76,එල්.ටී.ටී.ඊ. සැමරුම් වළක්වාලමින් අධිකරණ නියෝග 
7.5410566,4.4966183,190,ආයෝජන මිස ණය අනවශ්ය බව ජනපති චීනයට කියයි 
4.0399985,1.3721824,76,අයි.ඩී.එච්.රෝහලෙන් පලාගිය ආසාදිත කාන්තාව තවමත් අතුරුදන් 
8.520065,5.5830836,135,නා හිමියන්ගේ ශ්රී දේහයට හිටපු අගමැති රනිල් සහ කාදිනල් හිමියන්ගෙන් අවසන් ගෞරව 
7.656697,0.57417804,268,අභියාචනාධිකරණයේ තීන්දුවට එරෙහිව ශ්රේෂ්ඨාධිකරණයට පෙත්සමක් ගොනුකරන බව රිෂාඩ් බදියුදීන් කියයි 
4.047427,1.3965021,76,කොරෝනා ආසාදිත තරුණයෙකු අයි.ඩී.එච්. රෝහලෙන් පළා යෑමේ තැතක් නවතයි 
7.8239465,0.5178751,268,යාපනය මහේස්ත්රාත් අධිකරණයෙන් නිකුත් කළ සිතාසියක් අභියාචනාධිකරණය බලරහිත කරයි
13.437876,5.468675,183,සංචරණ සීමා ලබන 14 වනදා දක්වා දීර්ඝ කෙරේ 
8.309318,2.407733,151,ගිනි ගත් නැව ගැන විවිධ පාර්ශව දැක්වූ අදහස් 
10.743148,2.793865,316,CIDය ගිලෙන නැව බලන්න යයි 
12.944298,1.5350188,291,රත්නපුර නායයාමෙන් අතුරුදන් වූ සිසුවියගේ සිරුර සොයාගනී 
4.783672,1.3510765,76,හිටපු මන්ත්රී පී. හැරිසන්ට කොරෝනා
13.440155,5.58237,183,සංචරණ සීමා කඩකරන්නන් සොයා තවදුරටත් විශේෂ මෙහෙයුම් 
4.6883492,1.5577104,76,පාසල් ආරම්භ කිරීම ගැන මෙතෙක් තීරණයක් ගෙන නැහැ - ජී.එල්. පීරිස්
8.8039,2.147046,261,මහ බැංකුවෙන් බලපත්රලාභී බැංකු වෙත දැනුම්දීමක්
8.305126,1.8718166,261,සපුගස්කන්දේ තෙල් කාන්දුව ගැන සෙවීමට පත් කළ කමිටු අද රැස්වේ
11.404037,5.8697376,229,ප්රංශ ජනාධිපතිට පාගමනක් අතරතුර කනේ පහරක් 
6.026979,6.5900593,35,කොන්ත්රාත් අර්බුද මැද ශ්රී ලංකා පිල එංගලන්තය බලා නික්මේ 
13.034317,1.2953352,291,සිව් හැවිරිදි දරුවෙකුගේ සිරුරක් ළිඳකින් හමුවෙයි 
8.863777,3.7747996,278,ජීවිත කාලයටම එන්නතක් නෑ - මහාචාර්ය අර්ජුන ද සිල්වා 
13.417734,5.4614296,183,සැලසුම් කළ පරිදි 14 වනදා සංචරණ සීමා ඉවත් කෙරේ 
11.543566,6.5868673,246,සෞඛ්ය වෘත්තීය සමිති 26ක් හෙට වර්ජනයේ
7.5175633,0.3498715,268,හිටපු ඇමති බදියුදීන්ගේ සහ සොහොයුරුගේ පෙත්සම සලකා බැලීම 23 තෙක් කල් යයි
10.363105,3.0001986,316,ඇස් ඇරවූ විනාශය - පරිසර ඇමති කට අරී 
11.5427265,6.5718126,246,සෞඛ්ය වෘත්තිය සමිති 28 ක වර්ජනයෙන් එන්නත්කරණයටත් බාධා 
11.524598,4.792158,308,ගෑස් සමාගම් මිල වැඩිවීමක් ඉල්ලයි - මිල තීරණයට ඇමති කමිටුවක් - තිරිඟු පිටි ගැනත් ඉල්ලීම් 
7.177265,4.2868423,190,ඉන්ධන මිල වැඩි කිරීමේ වගකීම භාරගෙන විෂය භාර ඇමති ඉල්ලා අස්විය යුතු බව පොදුජන පෙරමුණ කියයි
11.58553,4.519723,308,පෑලියගොඩ එළවළු කඳු ගැසෙයි - සිල්ලර වෙළෙඳුන්ගේ පැමිණීමේ අඩුවක් 
11.747875,4.8695173,308,ගෑස් මිල වෙනස් නොවන ලකුණු 
8.285173,2.585822,151,වැඩි වූ ඉන්ධන මිල ගැන දේශපාලන වේදිකාව තුල පළවූ අදහස් 
11.504891,1.9737431,320,අනියම් ඇසුරක් නිසා ඇතිවූ ආරවුලක් දුරදිග ගිහින් ජනප්රිය නිළියගේ දුවගේ වරලස කැපූ කතුන් තිදෙනා අල්ලයි
11.438262,4.933214,308,ගෑස් මිල වැඩිකිරීම ගැන යෝජනාවක්
11.619439,4.8340225,308,බේකරි නිෂ්පාදනවල මිල ඉහළට
8.300897,2.473027,151,ඉන්ධන මිල වැඩිකිරීම සම්බන්ධයෙන් දේශපාලනඥයින් ඇතුළු පාර්ශව කිහිපයකින් විවිධ අදහස් 
11.557423,4.844255,308,සියළුම අත්යාවශ්ය භාණ්ඩවල මිල ඉහළ දමන්නැයි ඉල්ලීම් 
11.564329,4.7744107,308,"ඉන්ධන මිල ඉහළ යාමෙන්, බිත්තර ව්යාපාරිකයන්ටත් බලපෑම්"
13.54403,5.5958166,183,සංචරණ සීමාවලට යටත්ව 21 සිට දුම්රිය ධාවනය කිරීමේ සූදානමක්
7.4198956,3.872299,190,"පාර්ලිමේන්තු ඒමට හේතුව, රනිල් හෙළි කරයි "
7.4372306,3.7236435,190,පොලිස්පති තේරීම ගැන බැසිල් කථා කරයි
4.549904,1.3713182,76,රිමාන්ඩ් භාරයේ සිටින ඒ.එස්.පී. බස් රථයේ ගමන් බැහැ කියයි
11.531387,1.8347669,320,මවගේ අනියම් ඇසුරට නිවුන් සොයුරියන් බිලි වෙයි
7.319656,3.900094,190,ඒකාබද්ධ විපක්ෂය සමග එක්වීමට හේතුව හිටපු ජනපති හෙළි කරයි
7.25442,3.72736,190,ගෝඨාභය ගැන එජාප මහ ලේකම් කතා කරයි
8.329317,2.3728118,151,මාධ්යයට විවිධ අංශවලින් බලපෑම්
10.011256,3.6469655,283,කරුවලගස්වැව සුසාන භූමියේ ඇට සැකිලි කාගේද ?
10.661148,2.5347333,316,ශිෂ්යත්වයට කලින් දැරියට පෙන්නපු අමුතු ව
7.2214446,4.0220966,190,එජාපයත් උතුරේ යෝජනාවට විරුද්ධ වෙයි
7.643467,1.7376465,187,විමල්ට චන්දිමගෙන් පිළිතුරු
6.2493615,3.1773133,278,නිදහස් පක්ෂයට නව ආසන සහ දිස්ත්රික් සංවිධායකවරුන් 11 ක්
7.519526,3.9428425,190,හංගන්න හැදු ඝාතනය දුරකථනය හෙළි කරයි
11.39157,1.8173251,320,එක් දරු මවකට මරු කැදවූ යකැදුරා සහ ගෝලයන් යළි රිමාන්ඩ්
13.931109,10.1178465,233,යතුරුපැදි අනතුරකින් යුවලක් මරුට
13.071367,1.229105,291,සැක කටයුතු ලෙස මිය ගිය තරුණ සිරුරක් වරකාපොළින්
7.5539765,4.591462,190,බලය වෙනුවෙන් අනුන්ගේ බලය විනාශ කරන අය සමාජය ප්රතික්ෂේප කරන බව ජනපති කියයි
6.8769507,3.888074,190,ගාල්ල සහ කිරුළපන එක්වන බව නිදහස් පක්ෂය කියයි
4.0413632,0.9711691,76,තවත් හිටපු එල්.ටී.ටී.ඊ සාමාජිකයන් 9 දෙනෙකු සමාජ ගත කෙරේ
7.4807863,0.6657962,268,විමල්ගෙන් ශ්රේෂ්ඨාධිකරණයට පෙත්සමක්
4.233527,1.1285937,76,අංකුඹුරේදී එස්.අයි.ට පහර දුන් සැකකරුවෙකු අත්අඩංගුවට
12.9591055,1.2340215,291,නිවිතිගල ප්රදේශයේ නිවසකින් සැක කටයුතු ලෙස මියගිය තරුණයකුගේ සිරුරක් සොයා ගැනේ 
4.097961,1.0213543,76,සුනිල් තාබෘෘ ඝාතනයට එල්.ටී.ටී.ඊ සාමාජිකයෙකුට ජීවිතාන්තය දක්වා සිර දඬුවම්
11.3201885,1.6570399,320,පහළොස් හැවිරිදි තම සහෝදරියට නිවස තුළදී ලිංගික අතවර කළ කොටදෙනියාවේ සහෝදරයා
13.893534,9.917974,233,පදික මාරුවක් මත සිදුවු අනතුරකින් කාන්තාවක් මරුට 
7.1794515,3.8503535,190,ගීතා වෙනුවට පියසේන ගමගේ පත් කරන බව සන්ධාන මහ ලේකම් කියයි
4.090717,1.0132533,76,"කසළ තේ කිලෝ 18,000 ක් සමග සැකකරුවන් හයදෙනෙකු එස්.ටී.එෆ් භාරයට"
7.6225815,4.6560616,190,ආනයනික කිරිපිටි සඳහා සීමා පනවන බව ජනපති කියයි
11.25572,6.1464252,229,සයිටම් විරෝධී දෙමාපියන් අද සිට මාරාන්තික උපවාසයේ
4.9609504,1.5641261,76,ගාල්ලේ සන්ධාන නාම යෝජනා ලැයිස්තුව නීතියට පටහැනියි - නි. ඇමති අජිත් පී. පෙරේරා
7.723821,1.708668,187,ආණ්ඩුවේ නිදහස් පක්ෂ ඇමතිවරුන්ට ප්රසන්න රණතුංගගෙන් චෝදනාවක්
7.126215,3.5450747,278,ඒකාබද්ධයට නිල පිළිතුරක් දෙන්න නිදහස් පක්ෂය සූදානම්
11.605527,4.812603,308,පොල් වල මිල රුපියල් 65 ට සීමා වෙයි
8.787868,1.7031285,261,මුල්ය වංචා සහ දුෂණ නඩු කඩිනම් කිරීමට නව මහාධිකරණයක්
4.772986,1.5620638,76,නිදහස් පක්ෂයෙන් වෙන්වූ කණ්ඩායමේ අවශ්යතාවක් ගැන එස්.බී. කියයි
8.180309,2.45802,151,අයවැය ගැන විවිධ අදහස්
11.603526,4.858045,308,රුපියල් ලක්ෂ 19 කින් මිල අඩුවන සුපිරි මෝටර් රථය !
11.045358,6.16126,229,සයිටම් විසඳුම් ක්රියාත්මක කිරීමේ ජනපති කමිටුව රැස්වේ - වෛද්ය පීඨ සිසුන්ගේ අවසන් තීරණය අද
12.96847,1.3791559,291,පේර කැඩීමට ගොස් අතුරුදන්වු දරුවාගේ සිරුර ඇලකින් හමුවෙයි 
4.6607404,1.4777511,76,පුංචි ඡන්දයේදී යූ.එන්.පී.ය නිදහස් පක්ෂය සමඟ නැහැ - නි. ඇමති අජිත් පී. පෙරේරා
7.581189,0.35412,268,හිටපු ඇමති බැසිල්ගේ නඩුුව කල් යයි
11.587237,4.7533827,308,බීර මිල අඩු කිරීමෙන් මත්පැන් පානයට යොමුවීම වැඩිවනවා - ජාතික සංඝ සම්මේලනය
7.486914,3.7557714,190,අගමැති අයවැය ගැන කතා කරයි
7.529534,4.7050905,190,අභියෝග ජයගැනීමට දරුවන් කටයුතු කළ යුතු බව ජනපති කියයි
7.454119,0.6025379,268,පළාත්පාලන සීමානිර්ණ ගැසට් පත්රයට එරෙහිව අභියාචනාධිකරණයට පෙත්සමක්
8.85137,1.7941566,261,වංචා දූෂණ ගැන ඉදිරියේදී කඩිනම් පියවර
7.556929,4.0762672,190,ඩිව් අතීතය ගැන කියයි
13.759178,5.544195,183,ගාල්ලේ ප්රදේශ කිහිපයකට පොලිස් ඇඳිරි නීතිය
4.1587234,1.0611683,76,ගාල්ලේ ප්රදේශ කිහිපයක පොලිස් ඇඳිරි නීතිය ඉවත් කෙරේ - එස්.ටී.එෆ්. ආරක්ෂාව තවදුරටත්
13.101447,1.2431594,291,බොල්ගොඩ ගඟේ සැක කටයුතු ලෙස මියගිය පුද්ගලයෙකුගේ මළ සිරුරක්
8.367768,3.6020174,278,විකල්පයකට සූදානම් - ඇමති සුසිල්ගෙන් ප්රකාශයක්
8.451218,5.4890714,135,කෝට්ටේ ශ්රී කල්යානි සාමග්රී ධර්ම මහා සංඝ සභාවේ අනුනායක ධුරයෙන් පූජ්ය බෙල්ලන්විල විමලරතන හිමියන් ඉවත් වෙයි
11.105731,8.360434,28,Update : තෙල් සංස්ථා නිලධාරීන්ගෙන් CID වෙත පැමිණිල්ලක්
7.698188,0.4557591,268,රන්ජන්ගේ නඩුව අද යළිත් ශ්රේෂ්ඨාධිකරණයේ විභාගයට
11.1184635,1.256449,320,දැරියක් අපයෝජනය කළ 30 හැවිරිදි සැකකරුවෙකු අත්අඩංගුවට
8.461228,5.486501,135,ශ්රී ලංකාවේ නව මහා භාරකාරවරයා නීතීඥ ගනේෂ් ධර්මවර්ධන
6.3991218,6.4688296,35,ලැම්බෝගිනි සුපර් ට්රොෆියෝ ශුරතා ලකුණු සටහනේ 6වන තැන ඩිලන්තට 
8.468952,5.418625,135,"20ට එරෙහිව, ශ්රී ලංකා අමරපුර - රාමඤ්ඤ මහා සංඝ සභාවෙන් නිවේදනයක් "
8.470552,5.39193,135,අමරපුර - රාමඤ්ඤ මහා සංඝ සභාවේ 20ට එරෙහි නිවේදනය ගැන සමගි ජනබලවේගයේ අවධානය 
4.175397,1.0839409,76,"ඊ.ටී.අයි. සමාගමට එරෙහිව නීතිය ක්රියාත්මක කරන්න, අමාත්ය මණ්ඩලයේදීත් සාකච්ඡා "
11.309832,4.449973,308,බාස්මතී සහල් ආනයනය රජයට පවරා ගැනේ 
13.142639,2.3179069,35,කෘතිම සිංචනයෙන් තත්ත්වයෙන් උසස් අශ්ව පෝතකයෙකු උපත ලබයි 
14.0700865,5.6910453,183,"රිෂාඩ්, කොළඹ, මන්නාරම නිවෙස්වල නැහැ "
8.370846,5.4799566,135,"අධ්යාපන ඇමති, අගරදගුරු හිමියන් බැහැ දකී "
13.694154,5.592893,183,කටුනායක පොලිස් බල ප්රදේශයට හෙට අලුයම පහේ සිට නිරෝධායන ඇඳිරි නීතිය 
4.410291,1.2768627,76,ඇමති මහින්දානන්දට මුදල් දුන්නේ නීත්යානුකූල ලෙසයි - සී.අයි.ඩී.ය අධිකරණයට කියයි 
13.399048,5.489046,183,ඇඳිරි නිතිය පනවා ඇති ප්රදේශවල වෙළෙඳසැල් සහ ඖෂධහල් හෙට විවෘත වෙයි
13.3115835,5.3890696,183,ඇඳිරිනීතිය ක්රියාත්මක සහ නොමැති සියලු ප්රදේශවල ජනතාව නව ගැසට් නිවේදනයේ අඩංගු කරුණු අනුගමනය කළ යුතුයි 
13.457603,5.4894047,183,නිරෝධායන ඇඳිරි නීතිය පනවා ඇති ප්රදේශවල අත්යවශ්ය ආහාර බෙදාහැරීමේ මධ්යස්ථාන සහ ඔසුසැල් හෙට විවෘතයි
13.909245,5.5964055,183,"කුලියාපිටිය, පන්නල, ගිරිඋල්ල, නාරම්මල සහ දුම්මලසුරිය පොලිස් බල ප්රදේශවලට පොලිස් ඇඳිරි නීතිය පනවයි "
8.779424,3.5059335,278,20ට පක්ෂ වුණේ රට ගැන හිතලා - ඩයනා ගමගේ 
4.0765743,1.3292441,76,ක්ෂය රෝග මර්දන ව්යාපාරයේ පී.සී.ආර්. යන්ත්ර 36 භාවිතයට ගන්නැයි ඉල්ලීමක්
13.841628,5.5841475,183,ගොතටුව සහ මුල්ලේරියාව පොලිස් බල ප්රදේශ වලට ඇඳිරි නීතිය 
13.979062,5.642522,183,"මොරටුව,පානදුර, හෝමාගම ප්රදේශවලට හදිසියේම ඇඳිරි නීතිය පැනවූ හේතුව"
4.313675,1.225939,76,දේශපාලන බලපෑම් සිදුවූ බව හිටපු එෆ්.සී.අයි.ඩී ප්රධානියා පිලිගනී - නාම ලේඛනයක් කොමිසමට
13.502385,5.4857535,183,ඇඳිරි නීතිය පවතින කාල සීමාවේ බස්නාහිර පළාතේ විවෘතව ඇති ඉන්ධන පිරිවුම්හල් පිළිබඳ තොරතුරු 
8.531049,2.5551572,151,යහපාලන රජය සමයේ සිදුවූ දේශපාලන පළිගැනීම් ගැන විවිධ අදහස් 
5.86519,6.8106036,35,ලෙජන්ඩ්ස් අවසන් මහා තරඟයේ කාසියේ වාසිය ශ්රී ලංකාවට
6.032024,6.6669745,35,කොදෙව් වේග පන්දුව ඉදිරියේ ශ්රී ලංකා පළමු ඉනිම සුණු විසුණු වෙයි
11.164545,1.5031478,320,තම පුතාගේ හත් හැවිරිදි දියණියට බරපතළ ලිංගික අතවර කළ පුද්ගලයෙකු රිමාන්ඩ්
11.504746,6.4693084,246,වෘත්තීය සමිති කිහිපයක් විරෝධතා පාගමනක
8.515896,5.596185,135,කොටුගොඩ නාහිමියන්ගේ ආදාහන පූජෝත්සවය පූර්ණ රාජ්ය ගෞරව සහිතව 
5.9807935,6.589626,35,කෝඩුකාර පැතුම් නිස්සංකගෙන් අගනා ශතකයක්
5.9801006,6.5836267,35,නව වාර්තාවක් තැබූ පැතුම් නිස්සංකගේ පුහුණුකරු කළ ඉල්ලීම 
4.2232313,1.3454903,76,ජාතික මහා ක්රීඩා උළෙලේ පිරිමි මැරතන් ශූරතාව ගුවන් හමුදාවේ එම්. ශිවරාජම්ට
13.8353405,9.799629,233,කළගෙඩිහේනේ රිය අනතුරකින් පොලිස් පරීක්ෂකවරයෙක් ජීවිතක්ෂයට
4.480785,1.2776589,76,ආන්දෝලනයට තුඩු දුන් වෙන්නප්පුවේ ඒ.එස්.පී. මීගමුවට
4.040187,0.97364974,76,එල්.ටී.ටී.ඊ ය ප්රවර්ධනය වන ආකාරයේ යූ ටියුබ් නාලිකාවක් පවත්වාගෙන ගිය දෙදෙනෙකු අත්අඩංගුවට
13.004609,1.2438594,291,ඉහළ කොත්මලේ ජලාශයෙන් හමුවූ කාන්තා මළ සිරුරේ අහිරහස හෙළිවෙයි
8.324187,1.8772236,261,"පාස්කු වාර්තාව ගැන සෙවූ, අමාත්ය මණ්ඩල අනු කමිටුවේ අවසන් වාර්තාව හෙට ජනපතිට"
8.94284,3.6920578,278,මැටි වලින් මුහුණු ආලේපනයක්- රාජ්ය ඇමති ප්රසන්න රණවීර
11.74028,4.998383,308,තේ මිලෙහි පහත වැටීමක්
11.113202,1.2891289,320,පාසල් සිසුවියක් ගැබ් ගැනීමේ සිද්ධියකට 21 හැවිරිදි පෙම්වතා අත්අඩංගුවට
8.146261,2.6273599,151,පොල්තෙල් අරබුදය පිළිබඳව පක්ෂ විපක්ෂ අදහස් 
8.451569,1.7838371,261,පාස්කු කොමිසමේ වාර්තාව ගැන සෙවූ කමිටුවෙන් නිර්දේශ 78ක්
9.753916,3.528398,283,සිද්දිකාට වැඩ වරදීද ? - රජයෙන් පරීක්ෂණයක් 
12.475708,6.5041018,246,දුම්රිය ස්ථානාධිපතිවරුන් හෙට සිට පාර්සල් ප්රවාහන කටයුතුවලින් ඉවත්වෙයි
5.95666,6.7040668,35,ශ්රී ලංකා ජාතික ක්රිකට් කණ්ඩායම සහ ශ්රී ලංකා ලෙජන්ඩ්ස් කණ්ඩායම අතර තරඟය මැයි 04 
6.2524085,6.5727344,35,ලෝක විවාහක රූ රැජින පොලිස් අත්අඩංගුවේ
7.8862305,2.0043244,187,ෆොන්සේකා සහ චමල් වාග් ප්රහාරයක
8.802519,1.9765967,261,මහබැංකුවේ පැහැර හැරීමක් ගැන ETI කොමිසමේදී හෙළිවේ 
8.544949,4.0266943,278,යහපාලන රජය සමයේ බිඳ වැටුණු ප්රජාතන්ත්රවාදය ගොඩනගනවා - අගමැති
4.241195,1.1347182,76,"මත්ද්රව්ය කාර්යාංශය අත්අඩංගුවට ගත් මත්කුඩු, ජාවාරම්කරුවන්ට අලෙවි කිරීම ගැන සී.අයි.ඩී.යෙන් විමර්ශනයක්"
6.001341,6.7023296,35,එංගලන්ත ප්රිමියර් ලීග් පාපන්දු ශූරතාව ලිවර්පූල් පිළට
8.237529,2.505399,151,MCC ගිවිසුම ගැන විවිධ අදහස් 
12.02693,6.6000237,246,කොළඹ මධ්යම තැපැල් හුවමාරුවේ වැඩ වර්ජනය අත්හිටුවයි
11.41319,8.591772,28,Update : පාකිස්ථානයේ කොටස් වෙළඳපොළේ ත්රස්ත ප්රහාරයෙන් මියගිය සංඛ්යාව 10 ක් දක්වා ඉහළට 
13.012218,1.5096058,291,සේරඇල්ලට ඇද වැටී අතුරුදන් වූ තරුණයාගේ සිරුර හමුවේ 
4.648046,1.5133556,76,ඉදිරියේදී පත්වන ආණ්ඩුවෙන් මුදල් සූරා කන මූල්ය සමාගම්වල අවිධිමත් ක්රියා නතර කරනවා - ජී.එල්.
4.22319,1.132638,76,ඊ.ටී.අයි. පෙත්සම සළකා බැලීම කල් යයි 
8.467826,4.358083,278,රජය සූදානම්නම් රටේ ජනතාව වෙනුවෙන් වාද කිරීමට සූදානම් - රනිල් 
12.029268,6.625794,246,වරාය වැඩ වර්ජනය තාවකාලිකව අත්හිටුවයි
8.542414,4.62107,278,ජනතා අවශ්යතා හඳුනා ගනිමින් බැංකු සේවා ක්රියාත්මක විය යුතුයි - ජනපති 
11.30429,6.4848204,246,කොළඹ වරාය වෘත්තීය සමිති සහ අගමැතිවරයා අතර සාකච්ඡා ඇරඹේ
11.513429,6.5295563,246,වරාය වර්ජනය තවදුරටත් - අගමැති සමඟ සාකච්ඡාව පෙරවරුවේ
6.5520625,6.292757,35,පාකිස්තාන විදේශ අමාත්ය ෂා මෙහමුද් කුරේෂිට කොරා්නා 
8.508549,3.8704703,278,කුසගින්න ගැන සොයාබැලීම වගකීමක් - රනිල් 
7.5786223,1.8177886,187,දයාසිරිට ප්රසන්නගෙන් අභියෝගයක් 
7.2863536,4.5007925,190,ඉන්දියාව මත්තල ගුවන්තොටුපල අතහැර ඇති බව අගමැති කියයි 
7.200759,4.245894,190,දුෂ්කර ක්රියාවකට සූදානම් වන්නැයි සජිත් කියයි 
13.100979,1.2017834,291,දඹුලු ඔයේ තිබී මියගිය කෙනෙරකගේ සිරුරක් හමුවෙයි 
16.544312,2.1131723,76,සී.අයි.ඩීය ‘‘ලොකූ’’ සොයයි
